AU,2004,Eastern Suburbs Mc,New South Wales,NSW,SYDNEY BOXES,-33.8699,151.2025,1
AU,2006,The University Of Sydney,New South Wales,NSW,SYDNEY STREETS,-33.8699,151.2025,1
AU,2007,Ultimo,New South Wales,NSW,SYDNEY STREETS,-33.8806,151.1977,4
AU,2007,Broadway,New South Wales,NSW,SYDNEY STREETS,-33.8699,151.2025,3
AU,2008,Darlington,New South Wales,NSW,SYDNEY STREETS,-33.8907,151.1934,4
AU,2008,Chippendale,New South Wales,NSW,SYDNEY STREETS,-33.886,151.1994,4
AU,2009,Pyrmont,New South Wales,NSW,SYDNEY STREETS,-33.8703,151.1943,4
AU,2010,Darlinghurst,New South Wales,NSW,SYDNEY STREETS,-33.8777,151.2187,4
AU,2010,Surry Hills,New South Wales,NSW,SYDNEY STREETS,-33.8846,151.212,4
AU,2011,Elizabeth Bay,New South Wales,NSW,SYDNEY STREETS,-33.8715,151.2272,4
AU,2011,Potts Point,New South Wales,NSW,SYDNEY STREETS,-33.8718,151.2239,4
AU,2011,Woolloomooloo,New South Wales,NSW,SYDNEY STREETS,-33.8717,151.219,4
AU,2011,Kings Cross,New South Wales,NSW,SYDNEY STREETS,-33.875,151.2223,4
AU,2011,Rushcutters Bay,New South Wales,NSW,SYDNEY STREETS,-33.875,151.2271,4
AU,2012,Strawberry Hills,New South Wales,NSW,BONDI,-33.9032,150.9677,1
AU,2015,Eveleigh,New South Wales,NSW,BONDI,-33.8961,151.192,4
AU,2015,Beaconsfield,New South Wales,NSW,BONDI,-33.9111,151.2008,4
AU,2015,Alexandria,New South Wales,NSW,BONDI,-33.9205,151.1893,4
AU,2016,Redfern,New South Wales,NSW,BONDI,-33.8934,151.2067,4
AU,2017,Waterloo,New South Wales,NSW,BONDI,-33.8994,151.2074,4
AU,2017,Zetland,New South Wales,NSW,BONDI,-33.9065,151.21,4
AU,2018,Eastlakes,New South Wales,NSW,BONDI,-33.9265,151.2103,4
AU,2018,Rosebery,New South Wales,NSW,BONDI,-33.9155,151.2057,4
AU,2019,Botany,New South Wales,NSW,BONDI,-33.9479,151.202,4
AU,2019,Banksmeadow,New South Wales,NSW,BONDI,-33.9516,151.2144,4
AU,2020,Mascot,New South Wales,NSW,BONDI,-33.943,151.181,4
AU,2020,Sydney Domestic Airport,New South Wales,NSW,BONDI,-33.939,151.1862,3
AU,2020,Sydney International Airport,New South Wales,NSW,BONDI,-33.939,151.1862,3
AU,2021,Centennial Park,New South Wales,NSW,BONDI,-33.898,151.2319,4
AU,2021,Moore Park,New South Wales,NSW,BONDI,-33.8927,151.2262,4
AU,2021,Paddington,New South Wales,NSW,BONDI,-33.8833,151.2293,4
AU,2022,Bondi Junction,New South Wales,NSW,BONDI,-33.8894,151.2562,4
AU,2022,Queens Park,New South Wales,NSW,BONDI,-33.8978,151.2482,4
AU,2023,Bellevue Hill,New South Wales,NSW,BONDI,-33.8829,151.2577,4
AU,2024,Waverley,New South Wales,NSW,BONDI,-33.9016,151.2556,4
AU,2024,Bronte,New South Wales,NSW,BONDI,-33.9034,151.2627,4
AU,2025,Woollahra,New South Wales,NSW,BONDI,-33.8869,151.2425,4
AU,2026,Tamarama,New South Wales,NSW,BONDI,-33.8981,151.2698,4
AU,2026,North Bondi,New South Wales,NSW,BONDI,-33.8824,151.2697,4
AU,2026,Ben Buckler,New South Wales,NSW,BONDI,-33.8904,151.2475,3
AU,2026,Bondi Beach,New South Wales,NSW,BONDI,-33.8894,151.2724,4
AU,2026,Bondi,New South Wales,NSW,BONDI,-33.8933,151.2642,4
AU,2027,Hmas Rushcutters,New South Wales,NSW,BONDI,-33.8688,151.2444,3
AU,2027,Edgecliff,New South Wales,NSW,BONDI,-33.879,151.2357,4
AU,2027,Point Piper,New South Wales,NSW,BONDI,-33.8677,151.2513,4
AU,2027,Darling Point,New South Wales,NSW,BONDI,-33.8726,151.2372,4
AU,2028,Double Bay,New South Wales,NSW,BONDI,-33.877,151.243,4
AU,2029,Rose Bay,New South Wales,NSW,BONDI,-33.8713,151.2678,4
AU,2030,Dover Heights,New South Wales,NSW,BONDI,-33.8721,151.2807,4
AU,2030,Rose Bay North,New South Wales,NSW,BONDI,-33.8572,151.2784,3
AU,2030,Watsons Bay,New South Wales,NSW,BONDI,-33.8439,151.2824,4
AU,2030,Hmas Watson,New South Wales,NSW,BONDI,-33.8625,151.2819,3
AU,2030,Vaucluse,New South Wales,NSW,BONDI,-33.8556,151.2782,4
AU,2031,St Pauls,New South Wales,NSW,BONDI,-33.9251,151.231,3
AU,2031,Clovelly,New South Wales,NSW,BONDI,-33.9138,151.2668,4
AU,2031,Clovelly West,New South Wales,NSW,BONDI,-33.9251,151.231,3
AU,2031,Randwick,New South Wales,NSW,BONDI,-33.913,151.2435,4
AU,2032,Kingsford,New South Wales,NSW,BONDI,-33.9244,151.2293,4
AU,2032,Daceyville,New South Wales,NSW,BONDI,-33.9275,151.2249,4
AU,2033,Kensington,New South Wales,NSW,BONDI,-33.9094,151.2225,4
AU,2034,South Coogee,New South Wales,NSW,BONDI,-33.932,151.2545,4
AU,2034,Coogee,New South Wales,NSW,BONDI,-33.9204,151.2539,4
AU,2035,Pagewood,New South Wales,NSW,BONDI,-33.9393,151.2174,4
AU,2035,Maroubra,New South Wales,NSW,BONDI,-33.9536,151.2591,4
AU,2035,Maroubra South,New South Wales,NSW,BONDI,-33.9445,151.2265,3
AU,2036,Matraville,New South Wales,NSW,BONDI,-33.959,151.2342,4
AU,2036,Little Bay,New South Wales,NSW,BONDI,-33.9802,151.2438,4
AU,2036,Hillsdale,New South Wales,NSW,BONDI,-33.9527,151.2276,4
AU,2036,Chifley,New South Wales,NSW,BONDI,-33.9698,151.2399,4
AU,2036,Port Botany,New South Wales,NSW,BONDI,-33.9825,151.2157,3
AU,2036,Eastgardens,New South Wales,NSW,BONDI,-33.9465,151.2259,4
AU,2036,La Perouse,New South Wales,NSW,BONDI,-33.9858,151.2332,4
AU,2036,Malabar,New South Wales,NSW,BONDI,-33.9701,151.2493,4
AU,2036,Phillip Bay,New South Wales,NSW,BONDI,-33.9815,151.2342,4
AU,2037,Glebe,New South Wales,NSW,LEICHHARDT,-33.8789,151.1872,4
AU,2037,Forest Lodge,New South Wales,NSW,LEICHHARDT,-33.881,151.1798,4
AU,2038,Annandale,New South Wales,NSW,LEICHHARDT,-33.8819,151.1706,4
AU,2039,Rozelle,New South Wales,NSW,LEICHHARDT,-33.8637,151.1707,4
AU,2040,Lilyfield,New South Wales,NSW,LEICHHARDT,-33.8731,151.162,4
AU,2040,Leichhardt,New South Wales,NSW,LEICHHARDT,-33.889,151.1535,4
AU,2041,Balmain,New South Wales,NSW,LEICHHARDT,-33.8582,151.1795,4
AU,2041,Balmain East,New South Wales,NSW,LEICHHARDT,-33.8573,151.193,4
AU,2041,Birchgrove,New South Wales,NSW,LEICHHARDT,-33.8518,151.1817,4
AU,2042,Enmore,New South Wales,NSW,LEICHHARDT,-33.8998,151.1709,4
AU,2042,Newtown,New South Wales,NSW,LEICHHARDT,-33.9012,151.1768,4
AU,2043,Erskineville,New South Wales,NSW,LEICHHARDT,-33.9036,151.1853,4
AU,2044,St Peters,New South Wales,NSW,LEICHHARDT,-33.917,151.1815,4
AU,2044,Sydenham,New South Wales,NSW,LEICHHARDT,-33.9168,151.1682,4
AU,2044,Tempe,New South Wales,NSW,LEICHHARDT,-33.9224,151.1617,4
AU,2045,Haberfield,New South Wales,NSW,LEICHHARDT,-33.8789,151.1394,4
AU,2046,Canada Bay,New South Wales,NSW,LEICHHARDT,-33.8659,151.1157,4
AU,2046,Wareemba,New South Wales,NSW,LEICHHARDT,-33.8571,151.1326,4
AU,2046,Rodd Point,New South Wales,NSW,LEICHHARDT,-33.8659,151.1419,4
AU,2046,Abbotsford,New South Wales,NSW,LEICHHARDT,-33.8484,151.1327,4
